DFIRM_ID,VERSION_ID,FLD_AR_ID,STUDY_TYP,FLD_ZONE,ZONE_SUBTY,SFHA_TF,STATIC_BFE,V_DATUM,DEPTH,LEN_UNIT,VELOCITY,VEL_UNIT,AR_REVERT,AR_SUBTRV,BFE_REVERT,DEP_REVERT,DUAL_ZONE,SOURCE_CIT
06037C,2.3.3.2,06037C_879,NP,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_885,NP,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY1
06037C,2.3.3.2,06037C_891,NP,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_894,NP,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_895,NP,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,2.3.3.2,06037C_896,NP,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY6
06037C,1.1.1.0,06037C_900,NP,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_LOMC61
06037C,1.1.1.0,06037C_909,NP,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_LOMC62
06037C,2.3.3.2,06037C_911,SFHAs WITH LOW FLOOD RISK,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_917,SFHAs WITH LOW FLOOD RISK,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_919,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY9
06037C,2.3.3.2,06037C_927,SFHAs WITH LOW FLOOD RISK,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_929,SFHAs WITH LOW FLOOD RISK,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_939,SFHAs WITH LOW FLOOD RISK,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_940,SFHAs WITH LOW FLOOD RISK,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_941,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY9
06037C,2.3.3.2,06037C_942,SFHAs WITH LOW FLOOD RISK,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_945,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY9
06037C,2.3.3.2,06037C_946,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY9
06037C,1.1.1.0,06037C_947,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_948,SFHAs WITH LOW FLOOD RISK,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_949,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY9
06037C,2.3.3.2,06037C_1343,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,1.1.1.0,06037C_1407,DIGITAL CONVERSION,A,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_1409,SFHAs WITH HIGH FLOOD RISK,AH,,T,185.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,1.1.1.0,06037C_1411,DIGITAL CONVERSION,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_1412,SFHAs WITH MEDIUM FLOOD RISK,A,1 PCT ANNUAL CHANCE FLOOD HAZARD CONTAINED IN CHANNEL,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,1.1.1.0,06037C_1414,DIGITAL CONVERSION,AH,,T,245.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,1.1.1.0,06037C_1417,DIGITAL CONVERSION,AH,,T,245.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_1421,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1422,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1423,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1424,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1425,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1426,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1427,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1465,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1466,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1467,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1512,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1513,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1514,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1515,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1516,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1517,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1518,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1640,SFHAs WITH HIGH FLOOD RISK,AO,,T,-9999.000000000000000,,1.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY2
06037C,2.3.3.2,06037C_1641,SFHAs WITH MEDIUM FLOOD RISK,A,1 PCT ANNUAL CHANCE FLOOD HAZARD CONTAINED IN CHANNEL,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY2
06037C,1.1.1.0,06037C_1642,DIGITAL CONVERSION,A,1 PCT ANNUAL CHANCE FLOOD HAZARD CONTAINED IN CHANNEL,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_1643,SFHAs WITH HIGH FLOOD RISK,AO,,T,-9999.000000000000000,,2.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,1.1.1.0,06037C_1644,DIGITAL CONVERSION,AH,,T,276.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,1.1.1.0,06037C_1645,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,3.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,1.1.1.0,06037C_1647,DIGITAL CONVERSION,AH,,T,177.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,1.1.1.0,06037C_1648,DIGITAL CONVERSION,A,1 PCT ANNUAL CHANCE FLOOD HAZARD CONTAINED IN CHANNEL,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,1.1.1.0,06037C_1649,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,1.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_1650,SFHAs WITH HIGH FLOOD RISK,AO,,T,-9999.000000000000000,,2.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,1.1.1.0,06037C_1652,DIGITAL CONVERSION,AO,,T,-9999.000000000000000,,3.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,1.1.1.0,06037C_1654,DIGITAL CONVERSION,AH,,T,158.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_1658,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1659,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1660,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1661,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1662,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1663,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1664,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1665,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1666,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1688,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1704,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1705,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1706,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1707,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1708,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1709,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1710,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1711,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1712,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1713,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1714,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1715,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1716,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1717,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1718,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1719,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1720,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1721,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1722,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1723,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1724,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1725,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1726,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1727,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1728,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1729,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1730,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1731,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1732,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1733,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,1.1.1.0,06037C_1769,DIGITAL CONVERSION,AH,,T,202.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,1.1.1.0,06037C_1770,DIGITAL CONVERSION,AH,,T,237.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_1771,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1772,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1773,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1774,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1775,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1776,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1777,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1810,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1811,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1812,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1813,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_1814,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_2169,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_2170,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_2376,SFHAs WITH MEDIUM FLOOD RISK,A,1 PCT ANNUAL CHANCE FLOOD HAZARD CONTAINED IN CHANNEL,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_FIRM1
06037C,2.3.3.2,06037C_2768,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_2769,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_2770,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_2771,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_2772,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_2773,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_2774,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
06037C,2.3.3.2,06037C_2775,SFHAs WITH HIGH FLOOD RISK,AE,,T,-9999.000000000000000,,-9999.000000000000000,,-9999.000000000000000,,,,-9999.000000000000000,-9999.000000000000000,,06037C_STUDY10
